sampleID,latitude,longitude,elevation,standingWaterDepth,temp,litterDepth,sampleTopDepth,sampleBottomDepth,siteID,nlcdClass,collectDate,sampleExtent,soilSamplingDevice,soilMoisture,dryMassFraction,horizon,ph,soilInCaClpH,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,kclAmmoniumNConc,kclNitrateNitriteNConc,ExpID,source,sample_subgroup,sample_group,project,doi,aquaticSiteType,samplerType,do,do_sat,specificConductance_field,maxDepth,lakeSampleDepth1,lakeSampleDepth2,alkMeqPerL_ALK,initialSamplepH_ALK,ancMeqPerL_ANC,initialSamplepH_ANC,br,ca,cl,dic,doc,f,k,mg,na,so4,TDN,TDP,tds,TN,TOC,TP,TPC,TPN,TSS,TSS - Dry Mass,UV Absorbance (254 nm),UV Absorbance (280 nm),spc,habitatType,dominantHabitat,algalSampleType,benthicArea,substratumSizeClass,carbon,chlorophyll a,d13C,d34S,nitrogen,pheophytin,phosphorus,sulfur,total chlorophyll a,fe,mn,si,nh4,no2,no3,po4,surface_subsurface
PRIN.20191022.EPIPSAMMON.4,33.378517,-97.782312,253.2,,,,,,PRIN,,2019-10-22T14:32Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run,dominant,epipsammon,0.005938,sand,,532.4,,,,611.54,,,,,,,,,,,surface
PRIN.20191022.EPIPSAMMON.1,33.378517,-97.782312,253.2,,,,,,PRIN,,2019-10-22T14:32Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run,dominant,epipsammon,0.005938,sand,,486.1,,,,368.68,,,,,,,,,,,surface
PRIN.20191022.EPIPSAMMON.3,33.378517,-97.782312,253.2,,,,,,PRIN,,2019-10-22T14:32Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run,dominant,epipsammon,0.005938,sand,,272.81,,,,384.16,,,,,,,,,,,surface
CRAM.20210713.EPIXYLON.5,46.208228,-89.47127,510.4,,,,,,CRAM,,2021-07-13T15:26Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,dominant,epixylon,0.002406,,,128.24,,,,224.86,,,,,,,,,,,surface
CRAM.20210713.PHYTOPLANKTON.1,46.210592,-89.476861,509.0,,,,,,CRAM,,2021-07-13T15:26Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,Kemmerer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pelagic,subdominant,phytoplankton,,,,2.16,,,,2.9,,,,,,,,,,,surface
CRAM.20210713.PHYTOPLANKTON.2,46.207952,-89.476193,512.5,,,,,,CRAM,,2021-07-13T15:26Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,Kemmerer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pelagic,subdominant,phytoplankton,,,,2.21,,,,2.98,,,,,,,,,,,surface
CRAM.20210713.EPIXYLON.4,46.207433,-89.47522,514.4,,,,,,CRAM,,2021-07-13T15:26Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,dominant,epixylon,0.002406,,,141.06,,,,284.18,,,,,,,,,,,surface
CRAM.20210713.EPIXYLON.6,46.211728,-89.47091,510.6,,,,,,CRAM,,2021-07-13T15:26Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,dominant,epixylon,0.002406,,,111.64,,,,116.17,,,,,,,,,,,surface
CRAM.20210713.EPIXYLON.3,46.206543,-89.476401,510.5,,,,,,CRAM,,2021-07-13T15:26Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,dominant,epixylon,0.002406,,,164.44,,,,196.25,,,,,,,,,,,surface
CRAM.20210713.EPIXYLON.8,46.205971,-89.472702,510.8,,,,,,CRAM,,2021-07-13T15:26Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pelagic,dominant,epixylon,0.002406,,,188.58,,,,232.86,,,,,,,,,,,surface
CRAM.20210713.PHYTOPLANKTON.7,46.211995,-89.47446,512.5,,,,,,CRAM,,2021-07-13T15:26Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,Kemmerer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pelagic,subdominant,phytoplankton,,,,1.84,,,,2.72,,,,,,,,,,,surface
BLUE.20210407.EPILITHON.4,34.444218,-96.624201,289.0,,,,,,BLUE,,2021-04-07T19:00Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,riffle,subdominant,epilithon,0.002406,cobble,,2231.6,,,,1379.9,,,,,,,,,,,surface
BLUE.20210407.EPILITHON.2,34.444218,-96.624201,289.0,,,,,,BLUE,,2021-04-07T19:00Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,riffle,subdominant,epilithon,0.002406,cobble,,2632.4,,,,1647.6,,,,,,,,,,,surface
BLUE.20210407.EPILITHON.6,34.444218,-96.624201,289.0,,,,,,BLUE,,2021-04-07T19:00Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run,dominant,epilithon,0.002406,cobble,,1742.8,,,,1209.5,,,,,,,,,,,surface
BLUE.20210407.SESTON.1,34.448448,-96.622796,288.3,,,,,,BLUE,,2021-04-07T19:00Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pool,,seston,,bedrock,,1.83,,,,4.86,,,,,,,,,,,surface
BLUE.20210407.EPILITHON.1,34.444218,-96.624201,289.0,,,,,,BLUE,,2021-04-07T19:00Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run,dominant,epilithon,0.002406,cobble,,373.95,,,,238.79,,,,,,,,,,,surface
BLUE.20210407.EPILITHON.8,34.444218,-96.624201,289.0,,,,,,BLUE,,2021-04-07T19:00Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run,dominant,epilithon,0.002406,cobble,,1007.9,,,,528.65,,,,,,,,,,,surface
BLUE.20210407.EPILITHON.3,34.444218,-96.624201,289.0,,,,,,BLUE,,2021-04-07T19:00Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run,dominant,epilithon,0.002406,cobble,,1570.1,,,,862.34,,,,,,,,,,,surface
BLUE.20210407.EPILITHON.5,34.444218,-96.624201,289.0,,,,,,BLUE,,2021-04-07T19:00Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run,dominant,epilithon,0.002406,cobble,,1312.7,,,,757.62,,,,,,,,,,,surface
BLUE.20210407.EPILITHON.7,34.444218,-96.624201,289.0,,,,,,BLUE,,2021-04-07T19:00Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,riffle,subdominant,epilithon,0.002406,cobble,,4145.4,,,,2446.2,,,,,,,,,,,surface
KING.20220421.EPILITHON.1,39.105061,-96.603829,324.4,,,,,,KING,,2022-04-21T13:46Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pool,subdominant,epilithon,0.002406,cobble,,733.77,,,,364.84,,,,,,,,,,,surface
KING.20220421.EPILITHON.7,39.105061,-96.603829,324.4,,,,,,KING,,2022-04-21T13:46Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,riffle,dominant,epilithon,0.002406,cobble,,704.64,,,,727.23,,,,,,,,,,,surface
KING.20220421.EPILITHON.6,39.105061,-96.603829,324.4,,,,,,KING,,2022-04-21T13:46Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,riffle,dominant,epilithon,0.002406,cobble,,425.41,,,,209.43,,,,,,,,,,,surface
KING.20220421.EPILITHON.5,39.105061,-96.603829,324.4,,,,,,KING,,2022-04-21T13:46Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pool,subdominant,epilithon,0.002406,cobble,,356.38,,,,274.02,,,,,,,,,,,surface
KING.20220421.SESTON.9,39.105069,-96.603387,324.9,,,,,,KING,,2022-04-21T13:46Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pool,,seston,,cobble,,2.48,,,,3.62,,,,,,,,,,,surface
KING.20220421.EPILITHON.2,39.105061,-96.603829,324.4,,,,,,KING,,2022-04-21T13:46Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,riffle,dominant,epilithon,0.002406,cobble,,394.65,,,,156.56,,,,,,,,,,,surface
KING.20220421.EPILITHON.3,39.105061,-96.603829,324.4,,,,,,KING,,2022-04-21T13:46Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,riffle,dominant,epilithon,0.002406,cobble,,148.81,,,,76.11,,,,,,,,,,,surface
KING.20220421.EPILITHON.8,39.105061,-96.603829,324.4,,,,,,KING,,2022-04-21T13:46Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pool,subdominant,epilithon,0.002406,cobble,,226.33,,,,375.56,,,,,,,,,,,surface
KING.20220421.EPILITHON.4,39.105061,-96.603829,324.4,,,,,,KING,,2022-04-21T13:46Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,riffle,dominant,epilithon,0.002406,cobble,,403.9,,,,239.17,,,,,,,,,,,surface
WALK.20180718.EPIXYLON.1,35.957378,-84.279251,264.2,,,,,,WALK,,2018-07-18T12:22Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,riffle,subdominant,epixylon,0.002406,pebble,,124.28,,,,-9.94,,,117.78,,,,,,,,surface
WALK.20180718.EPILITHON.5,35.957378,-84.279251,264.2,,,,,,WALK,,2018-07-18T12:22Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,riffle,subdominant,epilithon,0.002406,cobble,,674.18,,,,352.5,,,904.85,,,,,,,,surface
WALK.20180718.EPILITHON.1,35.957378,-84.279251,264.2,,,,,,WALK,,2018-07-18T12:22Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run,dominant,epilithon,0.002406,cobble,,489.79,,,,117.3,,,566.55,,,,,,,,surface
WALK.20180718.EPILITHON.2,35.957378,-84.279251,264.2,,,,,,WALK,,2018-07-18T12:22Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,riffle,subdominant,epilithon,0.002406,cobble,,324.23,,,,32.74,,,345.66,,,,,,,,surface
WALK.20180718.EPIXYLON.2,35.957378,-84.279251,264.2,,,,,,WALK,,2018-07-18T12:22Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run,subdominant,epixylon,0.002406,cobble,,43.97,,,,32.14,,,64.99,,,,,,,,surface
WALK.20180718.EPILITHON.3,35.957378,-84.279251,264.2,,,,,,WALK,,2018-07-18T12:22Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run,dominant,epilithon,0.002406,cobble,,263.53,,,,24.08,,,279.29,,,,,,,,surface
WALK.20180718.EPILITHON.4,35.957378,-84.279251,264.2,,,,,,WALK,,2018-07-18T12:22Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,riffle,subdominant,epilithon,0.002406,cobble,,215.76,,,,155.17,,,317.3,,,,,,,,surface
WALK.20180718.EPIXYLON.3,35.957378,-84.279251,264.2,,,,,,WALK,,2018-07-18T12:22Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run,subdominant,epixylon,0.002406,cobble,,32.78,,,,16.6,,,43.64,,,,,,,,surface
WALK.20180718.SESTON.1,35.957219,-84.279211,261.7,,,,,,WALK,,2018-07-18T12:22Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),stream,grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run,,seston,,pebble,,6.18,,,,5.44,,,9.74,,,,,,,,surface
BARC.20220711.EPIPHYTON.3,29.676118,-82.006564,22.2,,,,,,BARC,,2022-07-11T13:02Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,dominant,epiphyton,0.01,,,849.63,,,,937.26,,,,,,,,,,,surface
BARC.20220711.EPIPHYTON.9,29.676597,-82.009967,19.5,,,,,,BARC,,2022-07-11T13:02Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,dominant,epiphyton,0.01,,,940.1,,,,651.35,,,,,,,,,,,surface
BARC.20220711.EPIPHYTON.7,29.674953,-82.009818,26.4,,,,,,BARC,,2022-07-11T13:02Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,dominant,epiphyton,0.01,,,1584.0,,,,2082.9,,,,,,,,,,,surface
BARC.20220711.EPIPHYTON.5,29.674476,-82.007454,25.9,,,,,,BARC,,2022-07-11T13:02Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,dominant,epiphyton,0.01,,,1754.3,,,,2256.9,,,,,,,,,,,surface
BARC.20220711.PHYTOPLANKTON.1,29.675982,-82.008414,27.0,,,,,,BARC,,2022-07-11T13:02Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,Kemmerer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pelagic,subdominant,phytoplankton,,,,0.89,,,,2.9,,,,,,,,,,,surface
BARC.20220711.EPIPHYTON.1,29.677784,-82.00767,24.7,,,,,,BARC,,2022-07-11T13:02Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,dominant,epiphyton,0.01,,,288.77,,,,344.09,,,,,,,,,,,surface
BARC.20220711.PHYTOPLANKTON.3,29.674748,-82.008401,27.1,,,,,,BARC,,2022-07-11T13:02Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,Kemmerer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pelagic,subdominant,phytoplankton,,,,1.41,,,,3.06,,,,,,,,,,,surface
BARC.20220711.PHYTOPLANKTON.2,29.677479,-82.00771,26.0,,,,,,BARC,,2022-07-11T13:02Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,Kemmerer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pelagic,subdominant,phytoplankton,,,,0.96,,,,1.0,,,,,,,,,,,surface
PRLA.20180711.EPILITHON.3,47.161713,-99.115755,564.4,,,,,,PRLA,,2018-07-11T14:06Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,dominant,epilithon,0.002406,,,945.3,,,,659.82,,,1386.9,,,,,,,,surface
PRLA.20180711.EPILITHON.7,47.158533,-99.114713,564.6,,,,,,PRLA,,2018-07-11T14:06Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,dominant,epilithon,0.002406,,,2396.7,,,,37.83,,,2422.02,,,,,,,,surface
PRLA.20180711.PHYTOPLANKTON.2,47.16085,-99.120215,562.3,,,,,,PRLA,,2018-07-11T14:06Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,Kemmerer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,subdominant,phytoplankton,,,,168.34,,,,95.53,,,232.27,,,,,,,,surface
PRLA.20180711.EPILITHON.5,47.161979,-99.113416,564.3,,,,,,PRLA,,2018-07-11T14:06Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,dominant,epilithon,0.002406,,,2161.03,,,,155.87,,,2265.35,,,,,,,,surface
PRLA.20180711.EPILITHON.1,47.16041,-99.120862,564.2,,,,,,PRLA,,2018-07-11T14:06Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,subdominant,epilithon,0.002406,,,258.37,,,,231.97,,,413.62,,,,,,,,surface
PRLA.20180711.PHYTOPLANKTON.1,47.159093,-99.114228,562.4,,,,,,PRLA,,2018-07-11T14:06Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,Kemmerer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,dominant,phytoplankton,,,,151.29,,,,136.38,,,242.57,,,,,,,,surface
PRLA.20180711.PHYTOPLANKTON.3,47.159718,-99.118723,561.0,,,,,,PRLA,,2018-07-11T14:06Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,Kemmerer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pelagic,dominant,phytoplankton,,,,162.1,,,,119.81,,,242.28,,,,,,,,surface
PRLA.20180711.EPILITHON.9,47.158039,-99.119199,564.7,,,,,,PRLA,,2018-07-11T14:06Z,,,,,,,,,,,,,,,neon_benthic,neon,freshwater_benthic,freshwater,DP1.20279.001 (metaG) ; DP1.20166.001 (env data),10.48443/APH8-NM24 (metaG) ; 10.48443/758R-C486 (env data),lake,scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littoral,subdominant,epilithon,0.002406,,,208.23,,,,22.61,,,223.36,,,,,,,,surface
